estado,anio,mes,mes_num,sexo,homicidios_total
Chihuahua,1997,Abril,4,Mujer,10
Chihuahua,1997,Mayo,5,Hombre,74
Chihuahua,1997,Mayo,5,Mujer,4
Chihuahua,1997,Junio,6,Hombre,45
Chihuahua,1997,Junio,6,Mujer,9
Chihuahua,1997,Julio,7,Hombre,52
Chihuahua,1997,Julio,7,Mujer,3
Chihuahua,1997,Agosto,8,Hombre,37
Chihuahua,1997,Agosto,8,Mujer,3
Chihuahua,1997,Septiembre,9,Hombre,53
Chihuahua,1997,Septiembre,9,Mujer,5
Chihuahua,1997,Octubre,10,Hombre,38
Chihuahua,1997,Octubre,10,Mujer,4
Chihuahua,1997,Noviembre,11,Hombre,27
Chihuahua,1997,Noviembre,11,Mujer,5
Chihuahua,1997,Diciembre,12,Hombre,55
Chihuahua,1997,Diciembre,12,Mujer,7
Chihuahua,1998,Enero,1,Hombre,36
Chihuahua,1998,Enero,1,Mujer,7
Chihuahua,1998,Febrero,2,Hombre,34
Chihuahua,1998,Febrero,2,Mujer,7
Chihuahua,1998,Marzo,3,Hombre,45
Chihuahua,1998,Marzo,3,Mujer,5
Chihuahua,1998,Abril,4,Hombre,36
Chihuahua,1998,Abril,4,Mujer,8
Chihuahua,1998,Mayo,5,Hombre,38
Chihuahua,1998,Mayo,5,Mujer,6
Chihuahua,1998,Junio,6,Hombre,53
Chihuahua,1998,Junio,6,Mujer,4
Chihuahua,1998,Julio,7,Hombre,51
Chihuahua,1998,Julio,7,Mujer,4
Chihuahua,1998,Agosto,8,Hombre,45
Chihuahua,1998,Agosto,8,Mujer,7
Chihuahua,1998,Septiembre,9,Hombre,57
Chihuahua,1998,Septiembre,9,Mujer,7
Chihuahua,1998,Octubre,10,Hombre,39
Chihuahua,1998,Octubre,10,Mujer,5
Chihuahua,1998,Noviembre,11,Hombre,56
Chihuahua,1998,Noviembre,11,Mujer,6
Chihuahua,1998,Diciembre,12,Hombre,54
Chihuahua,1998,Diciembre,12,Mujer,4
Chihuahua,1999,Enero,1,Hombre,59
Chihuahua,1999,Enero,1,Mujer,6
Chihuahua,1999,Febrero,2,Hombre,29
Chihuahua,1999,Febrero,2,Mujer,2
Chihuahua,1999,Marzo,3,Hombre,46
Chihuahua,1999,Marzo,3,Mujer,6
Chihuahua,1999,Abril,4,Hombre,34
Chihuahua,1999,Abril,4,Mujer,4
Chihuahua,1999,Mayo,5,Hombre,47
Chihuahua,1999,Mayo,5,Mujer,3
Chihuahua,1999,Junio,6,Hombre,35
Chihuahua,1999,Junio,6,Mujer,3
Chihuahua,1999,Julio,7,Hombre,43
Chihuahua,1999,Julio,7,Mujer,3
Chihuahua,1999,Agosto,8,Hombre,38
Chihuahua,1999,Agosto,8,Mujer,3
Chihuahua,1999,Septiembre,9,Hombre,39
Chihuahua,1999,Septiembre,9,Mujer,2
Chihuahua,1999,Octubre,10,Hombre,45
Chihuahua,1999,Octubre,10,Mujer,5
Chihuahua,1999,Noviembre,11,Hombre,42
Chihuahua,1999,Noviembre,11,Mujer,5
Chihuahua,1999,Diciembre,12,Hombre,53
Chihuahua,1999,Diciembre,12,Mujer,6
Chihuahua,2000,Enero,1,Hombre,48
Chihuahua,2000,Enero,1,Mujer,10
Chihuahua,2000,Febrero,2,Hombre,41
Chihuahua,2000,Febrero,2,Mujer,3
Chihuahua,2000,Marzo,3,Hombre,33
Chihuahua,2000,Marzo,3,Mujer,7
Chihuahua,2000,Abril,4,Hombre,32
Chihuahua,2000,Abril,4,Mujer,7
Chihuahua,2000,Mayo,5,Hombre,55
Chihuahua,2000,Mayo,5,Mujer,3
Chihuahua,2000,Junio,6,Hombre,53
Chihuahua,2000,Junio,6,Mujer,3
Chihuahua,2000,Julio,7,Hombre,47
Chihuahua,2000,Julio,7,Mujer,6
Chihuahua,2000,Agosto,8,Hombre,56
Chihuahua,2000,Agosto,8,Mujer,6
Chihuahua,2000,Septiembre,9,Hombre,50
Chihuahua,2000,Septiembre,9,Mujer,3
Chihuahua,2000,Octubre,10,Hombre,35
Chihuahua,2000,Octubre,10,Mujer,4
Chihuahua,2000,Noviembre,11,Hombre,49
Chihuahua,2000,Noviembre,11,Mujer,5
Chihuahua,2000,Diciembre,12,Hombre,45
Chihuahua,2000,Diciembre,12,Mujer,3
Chihuahua,2001,Enero,1,Hombre,33
Chihuahua,2001,Enero,1,Mujer,4
Chihuahua,2001,Febrero,2,Hombre,41
Chihuahua,2001,Febrero,2,Mujer,11
Chihuahua,2001,Marzo,3,Hombre,48
Chihuahua,2001,Marzo,3,Mujer,3
Chihuahua,2001,Abril,4,Hombre,49
Chihuahua,2001,Abril,4,Mujer,4
Chihuahua,2001,Mayo,5,Hombre,60
Chihuahua,2001,Mayo,5,Mujer,7
Chihuahua,2001,Junio,6,Hombre,48
Chihuahua,2001,Junio,6,Mujer,9
Chihuahua,2001,Julio,7,Hombre,48
Chihuahua,2001,Julio,7,Mujer,5
Chihuahua,2001,Agosto,8,Hombre,60
Chihuahua,2001,Agosto,8,Mujer,5
Chihuahua,2001,Septiembre,9,Hombre,40
Chihuahua,2001,Septiembre,9,Mujer,6
Chihuahua,2001,Octubre,10,Hombre,56
Chihuahua,2001,Octubre,10,Mujer,9
Chihuahua,2001,Noviembre,11,Hombre,41
Chihuahua,2001,Noviembre,11,Mujer,4
Chihuahua,2001,Diciembre,12,Hombre,44
Chihuahua,2001,Diciembre,12,Mujer,7
Chihuahua,2002,Enero,1,Hombre,45
Chihuahua,2002,Enero,1,Mujer,11
Chihuahua,2002,Febrero,2,Hombre,46
Chihuahua,2002,Febrero,2,Mujer,6
Chihuahua,2002,Marzo,3,Hombre,55
Chihuahua,2002,Marzo,3,Mujer,7
Chihuahua,2002,Abril,4,Hombre,62
Chihuahua,2002,Abril,4,Mujer,10
Chihuahua,2002,Mayo,5,Hombre,52
Chihuahua,2002,Mayo,5,Mujer,3
Chihuahua,2002,Junio,6,Hombre,50
Chihuahua,2002,Junio,6,Mujer,6
Chihuahua,2002,Julio,7,Hombre,56
Chihuahua,2002,Julio,7,Mujer,4
Chihuahua,2002,Agosto,8,Hombre,56
Chihuahua,2002,Agosto,8,Mujer,7
Chihuahua,2002,Septiembre,9,Hombre,40
Chihuahua,2002,Septiembre,9,Mujer,7
Chihuahua,2002,Octubre,10,Hombre,35
Chihuahua,2002,Octubre,10,Mujer,5
Chihuahua,2002,Noviembre,11,Hombre,36
Chihuahua,2002,Noviembre,11,Mujer,9
Chihuahua,2002,Diciembre,12,Hombre,28
Chihuahua,2002,Diciembre,12,Mujer,2
Chihuahua,2003,Enero,1,Hombre,44
Chihuahua,2003,Enero,1,Mujer,8
Chihuahua,2003,Febrero,2,Hombre,33
Chihuahua,2003,Febrero,2,Mujer,10
Chihuahua,2003,Marzo,3,Hombre,32
Chihuahua,2003,Marzo,3,Mujer,6
Chihuahua,2003,Abril,4,Hombre,34
Chihuahua,2003,Abril,4,Mujer,4
Chihuahua,2003,Mayo,5,Hombre,40
Chihuahua,2003,Mayo,5,Mujer,9
Chihuahua,2003,Junio,6,Hombre,43
Chihuahua,2003,Junio,6,Mujer,3
Chihuahua,2003,Julio,7,Hombre,40
Chihuahua,2003,Julio,7,Mujer,8
Chihuahua,2003,Agosto,8,Hombre,25
Chihuahua,2003,Agosto,8,Mujer,3
Chihuahua,2003,Septiembre,9,Hombre,31
Chihuahua,2003,Septiembre,9,Mujer,6
Chihuahua,2003,Octubre,10,Hombre,37
Chihuahua,2003,Octubre,10,Mujer,2
Chihuahua,2003,Noviembre,11,Hombre,56
Chihuahua,2003,Noviembre,11,Mujer,4
Chihuahua,2003,Diciembre,12,Hombre,40
Chihuahua,2003,Diciembre,12,Mujer,3
Chihuahua,2004,Enero,1,Hombre,38
Chihuahua,2004,Enero,1,Mujer,2
Chihuahua,2004,Febrero,2,Hombre,40
Chihuahua,2004,Febrero,2,Mujer,2
Chihuahua,2004,Marzo,3,Hombre,35
Chihuahua,2004,Marzo,3,Mujer,5
Chihuahua,2004,Abril,4,Hombre,31
Chihuahua,2004,Abril,4,Mujer,5
Chihuahua,2004,Mayo,5,Hombre,37
Chihuahua,2004,Mayo,5,Mujer,6
Chihuahua,2004,Junio,6,Hombre,43
Chihuahua,2004,Junio,6,Mujer,4
Chihuahua,2004,Julio,7,Hombre,31
Chihuahua,2004,Julio,7,Mujer,2
Chihuahua,2004,Agosto,8,Hombre,49
Chihuahua,2004,Agosto,8,Mujer,7
Chihuahua,2004,Septiembre,9,Hombre,31
Chihuahua,2004,Septiembre,9,Mujer,5
Chihuahua,2004,Octubre,10,Hombre,25
Chihuahua,2004,Octubre,10,Mujer,2
Chihuahua,2004,Noviembre,11,Hombre,25
Chihuahua,2004,Noviembre,11,Mujer,3
Chihuahua,2004,Diciembre,12,Hombre,34
Chihuahua,2004,Diciembre,12,Mujer,4
Chihuahua,2005,Enero,1,Hombre,45
Chihuahua,2005,Enero,1,Mujer,4
Chihuahua,2005,Febrero,2,Hombre,50
Chihuahua,2005,Febrero,2,Mujer,5
Chihuahua,2005,Marzo,3,Hombre,53
Chihuahua,2005,Marzo,3,Mujer,5
Chihuahua,2005,Abril,4,Hombre,35
Chihuahua,2005,Abril,4,Mujer,3
Chihuahua,2005,Mayo,5,Hombre,39
Chihuahua,2005,Mayo,5,Mujer,3
Chihuahua,2005,Junio,6,Hombre,63
Chihuahua,2005,Junio,6,Mujer,5
Chihuahua,2005,Julio,7,Hombre,27
Chihuahua,2005,Julio,7,Mujer,7
Chihuahua,2005,Agosto,8,Hombre,32
Chihuahua,2005,Agosto,8,Mujer,8
Chihuahua,2005,Septiembre,9,Hombre,33
Chihuahua,2005,Septiembre,9,Mujer,4
Chihuahua,2005,Octubre,10,Hombre,49
Chihuahua,2005,Octubre,10,Mujer,6
Chihuahua,2005,Noviembre,11,Hombre,32
Chihuahua,2005,Noviembre,11,Mujer,3
Chihuahua,2005,Diciembre,12,Hombre,48
Chihuahua,2005,Diciembre,12,Mujer,4
Chihuahua,2006,Enero,1,Hombre,49
Chihuahua,2006,Enero,1,Mujer,5
Chihuahua,2006,Febrero,2,Hombre,51
Chihuahua,2006,Febrero,2,Mujer,9
Chihuahua,2006,Marzo,3,Hombre,48
Chihuahua,2006,Marzo,3,Mujer,5
Chihuahua,2006,Abril,4,Hombre,42
Chihuahua,2006,Abril,4,Mujer,8
Chihuahua,2006,Mayo,5,Hombre,57
Chihuahua,2006,Mayo,5,Mujer,7
Chihuahua,2006,Junio,6,Hombre,56
Chihuahua,2006,Junio,6,Mujer,5
Chihuahua,2006,Julio,7,Hombre,38
Chihuahua,2006,Julio,7,Mujer,4
Chihuahua,2006,Agosto,8,Hombre,39
Chihuahua,2006,Agosto,8,Mujer,4
Chihuahua,2006,Septiembre,9,Hombre,48
Chihuahua,2006,Septiembre,9,Mujer,7
Chihuahua,2006,Octubre,10,Hombre,44
Chihuahua,2006,Octubre,10,Mujer,3
Chihuahua,2006,Noviembre,11,Hombre,59
Chihuahua,2006,Noviembre,11,Mujer,1
Chihuahua,2006,Diciembre,12,Hombre,44
Chihuahua,2006,Diciembre,12,Mujer,4
Chihuahua,2007,Enero,1,Hombre,26
Chihuahua,2007,Enero,1,Mujer,4
Chihuahua,2007,Febrero,2,Hombre,26
Chihuahua,2007,Febrero,2,Mujer,2
Chihuahua,2007,Marzo,3,Hombre,36
Chihuahua,2007,Marzo,3,Mujer,8
Chihuahua,2007,Abril,4,Hombre,33
Chihuahua,2007,Abril,4,Mujer,2
Chihuahua,2007,Mayo,5,Hombre,43
Chihuahua,2007,Mayo,5,Mujer,3
Chihuahua,2007,Junio,6,Hombre,44
Chihuahua,2007,Junio,6,Mujer,2
Chihuahua,2007,Julio,7,Hombre,33
Chihuahua,2007,Julio,7,Mujer,4
Chihuahua,2007,Agosto,8,Hombre,35
Chihuahua,2007,Agosto,8,Mujer,6
Chihuahua,2007,Septiembre,9,Hombre,44
Chihuahua,2007,Septiembre,9,Mujer,3
Chihuahua,2007,Octubre,10,Hombre,42
Chihuahua,2007,Octubre,10,Mujer,8
Chihuahua,2007,Noviembre,11,Hombre,34
Chihuahua,2007,Noviembre,11,Mujer,5
Chihuahua,2007,Diciembre,12,Hombre,41
Chihuahua,2007,Diciembre,12,Mujer,2
Chihuahua,2008,Enero,1,Hombre,54
Chihuahua,2008,Enero,1,Mujer,8
Chihuahua,2008,Febrero,2,Hombre,90
Chihuahua,2008,Febrero,2,Mujer,10
Chihuahua,2008,Marzo,3,Hombre,155
Chihuahua,2008,Marzo,3,Mujer,10
Chihuahua,2008,Abril,4,Hombre,103
Chihuahua,2008,Abril,4,Mujer,8
Chihuahua,2008,Mayo,5,Hombre,190
Chihuahua,2008,Mayo,5,Mujer,10
Chihuahua,2008,Junio,6,Hombre,226
Chihuahua,2008,Junio,6,Mujer,22
Chihuahua,2008,Julio,7,Hombre,202
Chihuahua,2008,Julio,7,Mujer,13
Chihuahua,2008,Agosto,8,Hombre,282
Chihuahua,2008,Agosto,8,Mujer,18
Chihuahua,2008,Septiembre,9,Hombre,195
Chihuahua,2008,Septiembre,9,Mujer,11
Chihuahua,2008,Octubre,10,Hombre,311
Chihuahua,2008,Octubre,10,Mujer,14
Chihuahua,2008,Noviembre,11,Hombre,288
Chihuahua,2008,Noviembre,11,Mujer,31
Chihuahua,2008,Diciembre,12,Hombre,308
Chihuahua,2008,Diciembre,12,Mujer,23
Chihuahua,2009,Enero,1,Hombre,208
Chihuahua,2009,Enero,1,Mujer,7
Chihuahua,2009,Febrero,2,Hombre,321
Chihuahua,2009,Febrero,2,Mujer,15
Chihuahua,2009,Marzo,3,Hombre,174
Chihuahua,2009,Marzo,3,Mujer,13
Chihuahua,2009,Abril,4,Hombre,145
Chihuahua,2009,Abril,4,Mujer,8
Chihuahua,2009,Mayo,5,Hombre,165
Chihuahua,2009,Mayo,5,Mujer,17
Chihuahua,2009,Junio,6,Hombre,309
Chihuahua,2009,Junio,6,Mujer,14
Chihuahua,2009,Julio,7,Hombre,312
Chihuahua,2009,Julio,7,Mujer,12
Chihuahua,2009,Agosto,8,Hombre,317
Chihuahua,2009,Agosto,8,Mujer,23
Chihuahua,2009,Septiembre,9,Hombre,388
Chihuahua,2009,Septiembre,9,Mujer,27
Chihuahua,2009,Octubre,10,Hombre,352
Chihuahua,2009,Octubre,10,Mujer,24
Chihuahua,2009,Noviembre,11,Hombre,302
Chihuahua,2009,Noviembre,11,Mujer,19
Chihuahua,2009,Diciembre,12,Hombre,361
Chihuahua,2009,Diciembre,12,Mujer,36
Chihuahua,2010,Enero,1,Hombre,366
Chihuahua,2010,Enero,1,Mujer,34
Chihuahua,2010,Febrero,2,Hombre,345
Chihuahua,2010,Febrero,2,Mujer,26
Chihuahua,2010,Marzo,3,Hombre,416
Chihuahua,2010,Marzo,3,Mujer,38
Chihuahua,2010,Abril,4,Hombre,370
Chihuahua,2010,Abril,4,Mujer,48
Chihuahua,2010,Mayo,5,Hombre,535
Chihuahua,2010,Mayo,5,Mujer,35
Chihuahua,2010,Junio,6,Hombre,521
Chihuahua,2010,Junio,6,Mujer,53
Chihuahua,2010,Julio,7,Hombre,537
Chihuahua,2010,Julio,7,Mujer,60
Chihuahua,2010,Agosto,8,Hombre,648
Chihuahua,2010,Agosto,8,Mujer,57
Chihuahua,2010,Septiembre,9,Hombre,584
Chihuahua,2010,Septiembre,9,Mujer,76
Chihuahua,2010,Octubre,10,Hombre,584
Chihuahua,2010,Octubre,10,Mujer,83
Chihuahua,2010,Noviembre,11,Hombre,377
Chihuahua,2010,Noviembre,11,Mujer,33
Chihuahua,2010,Diciembre,12,Hombre,487
Chihuahua,2010,Diciembre,12,Mujer,35
Chihuahua,2011,Enero,1,Hombre,396
Chihuahua,2011,Enero,1,Mujer,23
Chihuahua,2011,Febrero,2,Hombre,373
Chihuahua,2011,Febrero,2,Mujer,60
Chihuahua,2011,Marzo,3,Hombre,442
Chihuahua,2011,Marzo,3,Mujer,30
Chihuahua,2011,Abril,4,Hombre,359
Chihuahua,2011,Abril,4,Mujer,32
Chihuahua,2011,Mayo,5,Hombre,329
Chihuahua,2011,Mayo,5,Mujer,34
Chihuahua,2011,Junio,6,Hombre,367
Chihuahua,2011,Junio,6,Mujer,35
Chihuahua,2011,Julio,7,Hombre,351
Chihuahua,2011,Julio,7,Mujer,30
Chihuahua,2011,Agosto,8,Hombre,318
Chihuahua,2011,Agosto,8,Mujer,42
Chihuahua,2011,Septiembre,9,Hombre,227
Chihuahua,2011,Septiembre,9,Mujer,32
Chihuahua,2011,Octubre,10,Hombre,299
Chihuahua,2011,Octubre,10,Mujer,28
Chihuahua,2011,Noviembre,11,Hombre,317
Chihuahua,2011,Noviembre,11,Mujer,29
Chihuahua,2011,Diciembre,12,Hombre,261
Chihuahua,2011,Diciembre,12,Mujer,34
Chihuahua,2012,Enero,1,Hombre,299
Chihuahua,2012,Enero,1,Mujer,22
Chihuahua,2012,Febrero,2,Hombre,204
Chihuahua,2012,Febrero,2,Mujer,30
Chihuahua,2012,Marzo,3,Hombre,255
Chihuahua,2012,Marzo,3,Mujer,29
Chihuahua,2012,Abril,4,Hombre,287
Chihuahua,2012,Abril,4,Mujer,30
Chihuahua,2012,Mayo,5,Hombre,251
Chihuahua,2012,Mayo,5,Mujer,25
Chihuahua,2012,Junio,6,Hombre,211
Chihuahua,2012,Junio,6,Mujer,21
Chihuahua,2012,Julio,7,Hombre,185
Chihuahua,2012,Julio,7,Mujer,17
Chihuahua,2012,Agosto,8,Hombre,200
Chihuahua,2012,Agosto,8,Mujer,19
Chihuahua,2012,Septiembre,9,Hombre,164
Chihuahua,2012,Septiembre,9,Mujer,19
Chihuahua,2012,Octubre,10,Hombre,115
Chihuahua,2012,Octubre,10,Mujer,17
Chihuahua,2012,Noviembre,11,Hombre,165
Chihuahua,2012,Noviembre,11,Mujer,14
Chihuahua,2012,Diciembre,12,Hombre,117
Chihuahua,2012,Diciembre,12,Mujer,21
Chihuahua,2013,Enero,1,Hombre,143
Chihuahua,2013,Enero,1,Mujer,11
Chihuahua,2013,Febrero,2,Hombre,121
Chihuahua,2013,Febrero,2,Mujer,13
Chihuahua,2013,Marzo,3,Hombre,161
Chihuahua,2013,Marzo,3,Mujer,21
Chihuahua,2013,Abril,4,Hombre,175
Chihuahua,2013,Abril,4,Mujer,19
Chihuahua,2013,Mayo,5,Hombre,169
Chihuahua,2013,Mayo,5,Mujer,13
Chihuahua,2013,Junio,6,Hombre,142
Chihuahua,2013,Junio,6,Mujer,18
Chihuahua,2013,Julio,7,Hombre,158
Chihuahua,2013,Julio,7,Mujer,14
Chihuahua,2013,Agosto,8,Hombre,156
Chihuahua,2013,Agosto,8,Mujer,15
Chihuahua,2013,Septiembre,9,Hombre,120
Chihuahua,2013,Septiembre,9,Mujer,15
Chihuahua,2013,Octubre,10,Hombre,129
Chihuahua,2013,Octubre,10,Mujer,16
Chihuahua,2013,Noviembre,11,Hombre,108
Chihuahua,2013,Noviembre,11,Mujer,13
Chihuahua,2013,Diciembre,12,Hombre,109
Chihuahua,2013,Diciembre,12,Mujer,9
Chihuahua,2014,Enero,1,Hombre,117
Chihuahua,2014,Enero,1,Mujer,11
Chihuahua,2014,Febrero,2,Hombre,94
Chihuahua,2014,Febrero,2,Mujer,14
Chihuahua,2014,Marzo,3,Hombre,115
Chihuahua,2014,Marzo,3,Mujer,12
Chihuahua,2014,Abril,4,Hombre,114
Chihuahua,2014,Abril,4,Mujer,20
Chihuahua,2014,Mayo,5,Hombre,108
Chihuahua,2014,Mayo,5,Mujer,21
Chihuahua,2014,Junio,6,Hombre,109
Chihuahua,2014,Junio,6,Mujer,7
Chihuahua,2014,Julio,7,Hombre,107
Chihuahua,2014,Julio,7,Mujer,11
Chihuahua,2014,Agosto,8,Hombre,95
Chihuahua,2014,Agosto,8,Mujer,13
Chihuahua,2014,Septiembre,9,Hombre,90
Chihuahua,2014,Septiembre,9,Mujer,14
Chihuahua,2014,Octubre,10,Hombre,89
Chihuahua,2014,Octubre,10,Mujer,9
Chihuahua,2014,Noviembre,11,Hombre,107
Chihuahua,2014,Noviembre,11,Mujer,9
Chihuahua,2014,Diciembre,12,Hombre,117
Chihuahua,2014,Diciembre,12,Mujer,10
Chihuahua,2015,Enero,1,Hombre,115
Chihuahua,2015,Enero,1,Mujer,14
Chihuahua,2015,Febrero,2,Hombre,80
Chihuahua,2015,Febrero,2,Mujer,10
Chihuahua,2015,Marzo,3,Hombre,98
Chihuahua,2015,Marzo,3,Mujer,18
Chihuahua,2015,Abril,4,Hombre,73
Chihuahua,2015,Abril,4,Mujer,5
Chihuahua,2015,Mayo,5,Hombre,145
Chihuahua,2015,Mayo,5,Mujer,15
Chihuahua,2015,Junio,6,Hombre,105
Chihuahua,2015,Junio,6,Mujer,14
Chihuahua,2015,Julio,7,Hombre,131
Chihuahua,2015,Julio,7,Mujer,7
Chihuahua,2015,Agosto,8,Hombre,100
Chihuahua,2015,Agosto,8,Mujer,9
Chihuahua,2015,Septiembre,9,Hombre,85
Chihuahua,2015,Septiembre,9,Mujer,11
Chihuahua,2015,Octubre,10,Hombre,71
Chihuahua,2015,Octubre,10,Mujer,10
Chihuahua,2015,Noviembre,11,Hombre,75
Chihuahua,2015,Noviembre,11,Mujer,7
Chihuahua,2015,Diciembre,12,Hombre,82
Chihuahua,2015,Diciembre,12,Mujer,9
Chihuahua,2016,Enero,1,Hombre,93
Chihuahua,2016,Enero,1,Mujer,4
Chihuahua,2016,Febrero,2,Hombre,96
Chihuahua,2016,Febrero,2,Mujer,4
Chihuahua,2016,Marzo,3,Hombre,80
Chihuahua,2016,Marzo,3,Mujer,7
Chihuahua,2016,Abril,4,Hombre,112
Chihuahua,2016,Abril,4,Mujer,12
Chihuahua,2016,Mayo,5,Hombre,116
Chihuahua,2016,Mayo,5,Mujer,12
Chihuahua,2016,Junio,6,Hombre,102
Chihuahua,2016,Junio,6,Mujer,18
Chihuahua,2016,Julio,7,Hombre,114
Chihuahua,2016,Julio,7,Mujer,18
Chihuahua,2016,Agosto,8,Hombre,133
Chihuahua,2016,Agosto,8,Mujer,20
Chihuahua,2016,Septiembre,9,Hombre,138
Chihuahua,2016,Septiembre,9,Mujer,10
Chihuahua,2016,Octubre,10,Hombre,195
Chihuahua,2016,Octubre,10,Mujer,15
Chihuahua,2016,Noviembre,11,Hombre,102
Chihuahua,2016,Noviembre,11,Mujer,13
Chihuahua,2016,Diciembre,12,Hombre,129
Chihuahua,2016,Diciembre,12,Mujer,19
Chihuahua,2017,Enero,1,Hombre,128
Chihuahua,2017,Enero,1,Mujer,12
Chihuahua,2017,Febrero,2,Hombre,168
Chihuahua,2017,Febrero,2,Mujer,15
Chihuahua,2017,Marzo,3,Hombre,133
Chihuahua,2017,Marzo,3,Mujer,22
Chihuahua,2017,Abril,4,Hombre,105
Chihuahua,2017,Abril,4,Mujer,12
Chihuahua,2017,Mayo,5,Hombre,159
Chihuahua,2017,Mayo,5,Mujer,17
Chihuahua,2017,Junio,6,Hombre,195
Chihuahua,2017,Junio,6,Mujer,28
Chihuahua,2017,Julio,7,Hombre,160
Chihuahua,2017,Julio,7,Mujer,19
Chihuahua,2017,Agosto,8,Hombre,128
Chihuahua,2017,Agosto,8,Mujer,23
Chihuahua,2017,Septiembre,9,Hombre,191
Chihuahua,2017,Septiembre,9,Mujer,24
Chihuahua,2017,Octubre,10,Hombre,162
Chihuahua,2017,Octubre,10,Mujer,22
Chihuahua,2017,Noviembre,11,Hombre,170
Chihuahua,2017,Noviembre,11,Mujer,29
Chihuahua,2017,Diciembre,12,Hombre,224
Chihuahua,2017,Diciembre,12,Mujer,27
Chihuahua,2018,Enero,1,Hombre,168
Chihuahua,2018,Enero,1,Mujer,16
Chihuahua,2018,Febrero,2,Hombre,148
Chihuahua,2018,Febrero,2,Mujer,15
Chihuahua,2018,Marzo,3,Hombre,142
Chihuahua,2018,Marzo,3,Mujer,10
Chihuahua,2018,Abril,4,Hombre,133
Chihuahua,2018,Abril,4,Mujer,15
Chihuahua,2018,Mayo,5,Hombre,227
Chihuahua,2018,Mayo,5,Mujer,26
Chihuahua,2018,Junio,6,Hombre,265
Chihuahua,2018,Junio,6,Mujer,29
Chihuahua,2018,Julio,7,Hombre,267
Chihuahua,2018,Julio,7,Mujer,36
Chihuahua,2018,Agosto,8,Hombre,266
Chihuahua,2018,Agosto,8,Mujer,29
Chihuahua,2018,Septiembre,9,Hombre,150
Chihuahua,2018,Septiembre,9,Mujer,16
Chihuahua,2018,Octubre,10,Hombre,167
Chihuahua,2018,Octubre,10,Mujer,14
Chihuahua,2018,Noviembre,11,Hombre,178
Chihuahua,2018,Noviembre,11,Mujer,25
Chihuahua,2018,Diciembre,12,Hombre,174
Chihuahua,2018,Diciembre,12,Mujer,16
Chihuahua,2019,Enero,1,Hombre,209
Chihuahua,2019,Enero,1,Mujer,22
Chihuahua,2019,Febrero,2,Hombre,191
Chihuahua,2019,Febrero,2,Mujer,18
Chihuahua,2019,Marzo,3,Hombre,205
Chihuahua,2019,Marzo,3,Mujer,18
Chihuahua,2019,Abril,4,Hombre,276
Chihuahua,2019,Abril,4,Mujer,31
Chihuahua,2019,Mayo,5,Hombre,267
Chihuahua,2019,Mayo,5,Mujer,32
Chihuahua,2019,Junio,6,Hombre,224
Chihuahua,2019,Junio,6,Mujer,25
Chihuahua,2019,Julio,7,Hombre,222
Chihuahua,2019,Julio,7,Mujer,27
Chihuahua,2019,Agosto,8,Hombre,193
Chihuahua,2019,Agosto,8,Mujer,27
Chihuahua,2019,Septiembre,9,Hombre,196
Chihuahua,2019,Septiembre,9,Mujer,21
Chihuahua,2019,Octubre,10,Hombre,220
Chihuahua,2019,Octubre,10,Mujer,23
Chihuahua,2019,Noviembre,11,Hombre,216
Chihuahua,2019,Noviembre,11,Mujer,28
Chihuahua,2019,Diciembre,12,Hombre,137
Chihuahua,2019,Diciembre,12,Mujer,35
Chihuahua,2020,Enero,1,Hombre,180
Chihuahua,2020,Enero,1,Mujer,18
Chihuahua,2020,Febrero,2,Hombre,175
Chihuahua,2020,Febrero,2,Mujer,18
Chihuahua,2020,Marzo,3,Hombre,238
Chihuahua,2020,Marzo,3,Mujer,22
Chihuahua,2020,Abril,4,Hombre,218
Chihuahua,2020,Abril,4,Mujer,34
Chihuahua,2020,Mayo,5,Hombre,259
Chihuahua,2020,Mayo,5,Mujer,33
Chihuahua,2020,Junio,6,Hombre,276
Chihuahua,2020,Junio,6,Mujer,25
Chihuahua,2020,Julio,7,Hombre,237
Chihuahua,2020,Julio,7,Mujer,28
Chihuahua,2020,Agosto,8,Hombre,275
Chihuahua,2020,Agosto,8,Mujer,37
Chihuahua,2020,Septiembre,9,Hombre,166
Chihuahua,2020,Septiembre,9,Mujer,30
Chihuahua,2020,Octubre,10,Hombre,246
Chihuahua,2020,Octubre,10,Mujer,19
Chihuahua,2020,Noviembre,11,Hombre,155
Chihuahua,2020,Noviembre,11,Mujer,15
Chihuahua,2020,Diciembre,12,Hombre,162
Chihuahua,2020,Diciembre,12,Mujer,21
Chihuahua,2021,Enero,1,Hombre,154
Chihuahua,2021,Enero,1,Mujer,28
Chihuahua,2021,Febrero,2,Hombre,160
Chihuahua,2021,Febrero,2,Mujer,23
Chihuahua,2021,Marzo,3,Hombre,184
Chihuahua,2021,Marzo,3,Mujer,30
Chihuahua,2021,Abril,4,Hombre,182
Chihuahua,2021,Abril,4,Mujer,23
Chihuahua,2021,Mayo,5,Hombre,199
Chihuahua,2021,Mayo,5,Mujer,38
Chihuahua,2021,Junio,6,Hombre,208
Chihuahua,2021,Junio,6,Mujer,21
Chihuahua,2021,Julio,7,Hombre,227
Chihuahua,2021,Julio,7,Mujer,27
Chihuahua,2021,Agosto,8,Hombre,190
