estado,anio,mes,mes_num,homicidios_total
Sonora,1993,Junio,6,21
Sonora,1993,Julio,7,15
Sonora,1993,Agosto,8,15
Sonora,1993,Septiembre,9,16
Sonora,1993,Octubre,10,15
Sonora,1993,Noviembre,11,13
Sonora,1993,Diciembre,12,19
Sonora,1994,Enero,1,19
Sonora,1994,Febrero,2,13
Sonora,1994,Marzo,3,29
Sonora,1994,Abril,4,17
Sonora,1994,Mayo,5,17
Sonora,1994,Junio,6,18
Sonora,1994,Julio,7,21
Sonora,1994,Agosto,8,21
Sonora,1994,Septiembre,9,23
Sonora,1994,Octubre,10,25
Sonora,1994,Noviembre,11,25
Sonora,1994,Diciembre,12,21
Sonora,1995,Enero,1,35
Sonora,1995,Febrero,2,18
Sonora,1995,Marzo,3,22
Sonora,1995,Abril,4,20
Sonora,1995,Mayo,5,18
Sonora,1995,Junio,6,26
Sonora,1995,Julio,7,24
Sonora,1995,Agosto,8,29
Sonora,1995,Septiembre,9,33
Sonora,1995,Octubre,10,28
Sonora,1995,Noviembre,11,27
Sonora,1995,Diciembre,12,28
Sonora,1996,Enero,1,28
Sonora,1996,Febrero,2,25
Sonora,1996,Marzo,3,18
Sonora,1996,Abril,4,20
Sonora,1996,Mayo,5,35
Sonora,1996,Junio,6,39
Sonora,1996,Julio,7,26
Sonora,1996,Agosto,8,29
Sonora,1996,Septiembre,9,29
Sonora,1996,Octubre,10,26
Sonora,1996,Noviembre,11,31
Sonora,1996,Diciembre,12,22
Sonora,1997,Enero,1,20
Sonora,1997,Febrero,2,18
Sonora,1997,Marzo,3,31
Sonora,1997,Abril,4,21
Sonora,1997,Mayo,5,24
Sonora,1997,Junio,6,34
Sonora,1997,Julio,7,18
Sonora,1997,Agosto,8,26
Sonora,1997,Septiembre,9,22
Sonora,1997,Octubre,10,18
Sonora,1997,Noviembre,11,25
Sonora,1997,Diciembre,12,19
Sonora,1998,Enero,1,14
Sonora,1998,Febrero,2,26
Sonora,1998,Marzo,3,27
Sonora,1998,Abril,4,34
Sonora,1998,Mayo,5,30
Sonora,1998,Junio,6,29
Sonora,1998,Julio,7,24
Sonora,1998,Agosto,8,23
Sonora,1998,Septiembre,9,25
Sonora,1998,Octubre,10,26
Sonora,1998,Noviembre,11,12
Sonora,1998,Diciembre,12,26
Sonora,1999,Enero,1,25
Sonora,1999,Febrero,2,22
Sonora,1999,Marzo,3,23
Sonora,1999,Abril,4,27
Sonora,1999,Mayo,5,31
Sonora,1999,Junio,6,17
Sonora,1999,Julio,7,23
Sonora,1999,Agosto,8,29
Sonora,1999,Septiembre,9,28
Sonora,1999,Octubre,10,21
Sonora,1999,Noviembre,11,18
Sonora,1999,Diciembre,12,19
Sonora,2000,Enero,1,22
Sonora,2000,Febrero,2,13
Sonora,2000,Marzo,3,12
Sonora,2000,Abril,4,20
Sonora,2000,Mayo,5,18
Sonora,2000,Junio,6,19
Sonora,2000,Julio,7,22
Sonora,2000,Agosto,8,14
Sonora,2000,Septiembre,9,16
Sonora,2000,Octubre,10,17
Sonora,2000,Noviembre,11,13
Sonora,2000,Diciembre,12,16
Sonora,2001,Enero,1,18
Sonora,2001,Febrero,2,19
Sonora,2001,Marzo,3,20
Sonora,2001,Abril,4,22
Sonora,2001,Mayo,5,21
Sonora,2001,Junio,6,24
Sonora,2001,Julio,7,25
Sonora,2001,Agosto,8,22
Sonora,2001,Septiembre,9,23
Sonora,2001,Octubre,10,21
Sonora,2001,Noviembre,11,16
Sonora,2001,Diciembre,12,23
Sonora,2002,Enero,1,19
Sonora,2002,Febrero,2,13
Sonora,2002,Marzo,3,17
Sonora,2002,Abril,4,18
Sonora,2002,Mayo,5,13
Sonora,2002,Junio,6,22
Sonora,2002,Julio,7,24
Sonora,2002,Agosto,8,18
Sonora,2002,Septiembre,9,17
Sonora,2002,Octubre,10,14
Sonora,2002,Noviembre,11,20
Sonora,2002,Diciembre,12,18
Sonora,2003,Enero,1,12
Sonora,2003,Febrero,2,15
Sonora,2003,Marzo,3,20
Sonora,2003,Abril,4,18
Sonora,2003,Mayo,5,23
Sonora,2003,Junio,6,21
Sonora,2003,Julio,7,24
Sonora,2003,Agosto,8,20
Sonora,2003,Septiembre,9,27
Sonora,2003,Octubre,10,17
Sonora,2003,Noviembre,11,12
Sonora,2003,Diciembre,12,19
Sonora,2004,Enero,1,14
Sonora,2004,Febrero,2,26
Sonora,2004,Marzo,3,18
Sonora,2004,Abril,4,22
Sonora,2004,Mayo,5,22
Sonora,2004,Junio,6,26
Sonora,2004,Julio,7,18
Sonora,2004,Agosto,8,12
Sonora,2004,Septiembre,9,24
Sonora,2004,Octubre,10,16
Sonora,2004,Noviembre,11,16
Sonora,2004,Diciembre,12,34
Sonora,2005,Enero,1,18
Sonora,2005,Febrero,2,11
Sonora,2005,Marzo,3,22
Sonora,2005,Abril,4,24
Sonora,2005,Mayo,5,29
Sonora,2005,Junio,6,26
Sonora,2005,Julio,7,19
Sonora,2005,Agosto,8,15
Sonora,2005,Septiembre,9,21
Sonora,2005,Octubre,10,21
Sonora,2005,Noviembre,11,26
Sonora,2005,Diciembre,12,22
Sonora,2006,Enero,1,27
Sonora,2006,Febrero,2,16
Sonora,2006,Marzo,3,20
Sonora,2006,Abril,4,20
Sonora,2006,Mayo,5,25
Sonora,2006,Junio,6,28
Sonora,2006,Julio,7,20
Sonora,2006,Agosto,8,23
Sonora,2006,Septiembre,9,20
Sonora,2006,Octubre,10,16
Sonora,2006,Noviembre,11,15
Sonora,2006,Diciembre,12,21
Sonora,2007,Enero,1,18
Sonora,2007,Febrero,2,31
Sonora,2007,Marzo,3,37
Sonora,2007,Abril,4,35
Sonora,2007,Mayo,5,52
Sonora,2007,Junio,6,18
Sonora,2007,Julio,7,23
Sonora,2007,Agosto,8,25
Sonora,2007,Septiembre,9,21
Sonora,2007,Octubre,10,20
Sonora,2007,Noviembre,11,23
Sonora,2007,Diciembre,12,14
Sonora,2008,Enero,1,23
Sonora,2008,Febrero,2,17
Sonora,2008,Marzo,3,26
Sonora,2008,Abril,4,23
Sonora,2008,Mayo,5,36
Sonora,2008,Junio,6,26
Sonora,2008,Julio,7,36
Sonora,2008,Agosto,8,50
Sonora,2008,Septiembre,9,39
Sonora,2008,Octubre,10,60
Sonora,2008,Noviembre,11,43
Sonora,2008,Diciembre,12,45
Sonora,2009,Enero,1,34
Sonora,2009,Febrero,2,36
Sonora,2009,Marzo,3,32
Sonora,2009,Abril,4,47
Sonora,2009,Mayo,5,39
Sonora,2009,Junio,6,52
Sonora,2009,Julio,7,34
Sonora,2009,Agosto,8,47
Sonora,2009,Septiembre,9,42
Sonora,2009,Octubre,10,41
Sonora,2009,Noviembre,11,54
Sonora,2009,Diciembre,12,87
Sonora,2010,Enero,1,68
Sonora,2010,Febrero,2,58
Sonora,2010,Marzo,3,60
Sonora,2010,Abril,4,47
Sonora,2010,Mayo,5,63
Sonora,2010,Junio,6,44
Sonora,2010,Julio,7,77
Sonora,2010,Agosto,8,62
Sonora,2010,Septiembre,9,52
Sonora,2010,Octubre,10,52
Sonora,2010,Noviembre,11,46
Sonora,2010,Diciembre,12,54
Sonora,2011,Enero,1,60
Sonora,2011,Febrero,2,41
Sonora,2011,Marzo,3,46
Sonora,2011,Abril,4,44
Sonora,2011,Mayo,5,40
Sonora,2011,Junio,6,47
Sonora,2011,Julio,7,44
Sonora,2011,Agosto,8,26
Sonora,2011,Septiembre,9,42
Sonora,2011,Octubre,10,43
Sonora,2011,Noviembre,11,41
Sonora,2011,Diciembre,12,34
Sonora,2012,Enero,1,47
Sonora,2012,Febrero,2,29
Sonora,2012,Marzo,3,28
Sonora,2012,Abril,4,40
Sonora,2012,Mayo,5,49
Sonora,2012,Junio,6,53
Sonora,2012,Julio,7,40
Sonora,2012,Agosto,8,56
Sonora,2012,Septiembre,9,39
Sonora,2012,Octubre,10,30
Sonora,2012,Noviembre,11,39
Sonora,2012,Diciembre,12,47
Sonora,2013,Enero,1,42
Sonora,2013,Febrero,2,39
Sonora,2013,Marzo,3,58
Sonora,2013,Abril,4,52
Sonora,2013,Mayo,5,59
Sonora,2013,Junio,6,58
Sonora,2013,Julio,7,47
Sonora,2013,Agosto,8,41
Sonora,2013,Septiembre,9,65
Sonora,2013,Octubre,10,47
Sonora,2013,Noviembre,11,56
Sonora,2013,Diciembre,12,52
Sonora,2014,Enero,1,65
Sonora,2014,Febrero,2,56
Sonora,2014,Marzo,3,72
Sonora,2014,Abril,4,51
Sonora,2014,Mayo,5,67
Sonora,2014,Junio,6,44
Sonora,2014,Julio,7,49
Sonora,2014,Agosto,8,43
Sonora,2014,Septiembre,9,49
Sonora,2014,Octubre,10,61
Sonora,2014,Noviembre,11,42
Sonora,2014,Diciembre,12,41
Sonora,2015,Enero,1,42
Sonora,2015,Febrero,2,41
Sonora,2015,Marzo,3,50
Sonora,2015,Abril,4,38
Sonora,2015,Mayo,5,51
Sonora,2015,Junio,6,54
Sonora,2015,Julio,7,62
Sonora,2015,Agosto,8,56
Sonora,2015,Septiembre,9,40
Sonora,2015,Octubre,10,44
Sonora,2015,Noviembre,11,32
Sonora,2015,Diciembre,12,33
Sonora,2016,Enero,1,40
Sonora,2016,Febrero,2,56
Sonora,2016,Marzo,3,46
Sonora,2016,Abril,4,38
Sonora,2016,Mayo,5,39
Sonora,2016,Junio,6,50
Sonora,2016,Julio,7,52
Sonora,2016,Agosto,8,53
Sonora,2016,Septiembre,9,53
Sonora,2016,Octubre,10,38
Sonora,2016,Noviembre,11,52
Sonora,2016,Diciembre,12,47
Sonora,2017,Enero,1,63
Sonora,2017,Febrero,2,49
Sonora,2017,Marzo,3,44
Sonora,2017,Abril,4,59
Sonora,2017,Mayo,5,73
Sonora,2017,Junio,6,78
Sonora,2017,Julio,7,47
Sonora,2017,Agosto,8,52
Sonora,2017,Septiembre,9,71
Sonora,2017,Octubre,10,71
Sonora,2017,Noviembre,11,63
Sonora,2017,Diciembre,12,54
Sonora,2018,Enero,1,47
Sonora,2018,Febrero,2,42
Sonora,2018,Marzo,3,63
Sonora,2018,Abril,4,64
Sonora,2018,Mayo,5,68
Sonora,2018,Junio,6,61
Sonora,2018,Julio,7,77
Sonora,2018,Agosto,8,101
Sonora,2018,Septiembre,9,118
Sonora,2018,Octubre,10,91
Sonora,2018,Noviembre,11,69
Sonora,2018,Diciembre,12,81
Sonora,2019,Enero,1,76
Sonora,2019,Febrero,2,71
Sonora,2019,Marzo,3,74
Sonora,2019,Abril,4,70
Sonora,2019,Mayo,5,84
Sonora,2019,Junio,6,137
Sonora,2019,Julio,7,119
Sonora,2019,Agosto,8,126
Sonora,2019,Septiembre,9,101
Sonora,2019,Octubre,10,120
Sonora,2019,Noviembre,11,132
Sonora,2019,Diciembre,12,154
Sonora,2020,Enero,1,118
Sonora,2020,Febrero,2,110
Sonora,2020,Marzo,3,94
Sonora,2020,Abril,4,114
Sonora,2020,Mayo,5,127
Sonora,2020,Junio,6,116
Sonora,2020,Julio,7,121
Sonora,2020,Agosto,8,134
Sonora,2020,Septiembre,9,135
Sonora,2020,Octubre,10,128
Sonora,2020,Noviembre,11,124
Sonora,2020,Diciembre,12,142
Sonora,2021,Enero,1,129
Sonora,2021,Febrero,2,108
Sonora,2021,Marzo,3,185
Sonora,2021,Abril,4,185
Sonora,2021,Mayo,5,172
Sonora,2021,Junio,6,149
Sonora,2021,Julio,7,174
Sonora,2021,Agosto,8,153
Sonora,2021,Septiembre,9,169
Sonora,2021,Octubre,10,155
Sonora,2021,Noviembre,11,123
Sonora,2021,Diciembre,12,164
Sonora,2022,Enero,1,124
Sonora,2022,Febrero,2,104
Sonora,2022,Marzo,3,147
Sonora,2022,Abril,4,125
Sonora,2022,Mayo,5,163
Sonora,2022,Junio,6,139
Sonora,2022,Julio,7,117
Sonora,2022,Agosto,8,116
Sonora,2022,Septiembre,9,137
Sonora,2022,Octubre,10,122
Sonora,2022,Noviembre,11,125
Sonora,2022,Diciembre,12,199
Sonora,2023,Enero,1,116
Sonora,2023,Febrero,2,116
Sonora,2023,Marzo,3,161
Sonora,2023,Abril,4,80
Sonora,2023,Mayo,5,107
Sonora,2023,Junio,6,119
Sonora,2023,Julio,7,102
Sonora,2023,Agosto,8,131
Sonora,2023,Septiembre,9,113
Sonora,2023,Octubre,10,113
Sonora,2023,Noviembre,11,120
Sonora,2023,Diciembre,12,142
Sonora,2024,Enero,1,116
Sonora,2024,Febrero,2,113
Sonora,2024,Marzo,3,99
Sonora,2024,Abril,4,114
Sonora,2024,Mayo,5,112
Sonora,2024,Junio,6,142
Sonora,2024,Julio,7,133
Sonora,2024,Agosto,8,122
Sonora,2024,Septiembre,9,154
Sonora,2024,Octubre,10,121
Sonora,2024,Noviembre,11,134
Sonora,2024,Diciembre,12,116
Tabasco,1990,Enero,1,14
Tabasco,1990,Febrero,2,13
Tabasco,1990,Marzo,3,8
Tabasco,1990,Abril,4,8
Tabasco,1990,Mayo,5,10
Tabasco,1990,Junio,6,15
Tabasco,1990,Julio,7,12
Tabasco,1990,Agosto,8,8
Tabasco,1990,Septiembre,9,13
Tabasco,1990,Octubre,10,8
Tabasco,1990,Noviembre,11,7
Tabasco,1990,Diciembre,12,11
Tabasco,1991,Enero,1,7
Tabasco,1991,Febrero,2,6
Tabasco,1991,Marzo,3,11
Tabasco,1991,Abril,4,6
Tabasco,1991,Mayo,5,10
Tabasco,1991,Junio,6,5
Tabasco,1991,Julio,7,9
Tabasco,1991,Agosto,8,15
Tabasco,1991,Septiembre,9,13
Tabasco,1991,Octubre,10,13
Tabasco,1991,Noviembre,11,7
Tabasco,1991,Diciembre,12,9
Tabasco,1992,Enero,1,11
Tabasco,1992,Febrero,2,7
Tabasco,1992,Marzo,3,13
Tabasco,1992,Abril,4,10
Tabasco,1992,Mayo,5,13
Tabasco,1992,Junio,6,9
Tabasco,1992,Julio,7,9
Tabasco,1992,Agosto,8,7
Tabasco,1992,Septiembre,9,11
Tabasco,1992,Octubre,10,11
Tabasco,1992,Noviembre,11,15
Tabasco,1992,Diciembre,12,19
Tabasco,1993,Enero,1,10
Tabasco,1993,Febrero,2,11
Tabasco,1993,Marzo,3,16
Tabasco,1993,Abril,4,12
Tabasco,1993,Mayo,5,13
Tabasco,1993,Junio,6,17
Tabasco,1993,Julio,7,13
Tabasco,1993,Agosto,8,11
Tabasco,1993,Septiembre,9,12
Tabasco,1993,Octubre,10,6
Tabasco,1993,Noviembre,11,16
Tabasco,1993,Diciembre,12,17
Tabasco,1994,Enero,1,18
Tabasco,1994,Febrero,2,24
Tabasco,1994,Marzo,3,19
Tabasco,1994,Abril,4,19
Tabasco,1994,Mayo,5,24
Tabasco,1994,Junio,6,16
Tabasco,1994,Julio,7,19
Tabasco,1994,Agosto,8,23
Tabasco,1994,Septiembre,9,15
Tabasco,1994,Octubre,10,20
Tabasco,1994,Noviembre,11,17
Tabasco,1994,Diciembre,12,20
Tabasco,1995,Enero,1,29
Tabasco,1995,Febrero,2,22
Tabasco,1995,Marzo,3,14
Tabasco,1995,Abril,4,22
Tabasco,1995,Mayo,5,26
Tabasco,1995,Junio,6,23
Tabasco,1995,Julio,7,8
Tabasco,1995,Agosto,8,25
Tabasco,1995,Septiembre,9,16
Tabasco,1995,Octubre,10,14
Tabasco,1995,Noviembre,11,16
Tabasco,1995,Diciembre,12,19
Tabasco,1996,Enero,1,18
Tabasco,1996,Febrero,2,9
Tabasco,1996,Marzo,3,9
Tabasco,1996,Abril,4,19
Tabasco,1996,Mayo,5,19
Tabasco,1996,Junio,6,21
Tabasco,1996,Julio,7,16
Tabasco,1996,Agosto,8,13
Tabasco,1996,Septiembre,9,7
Tabasco,1996,Octubre,10,21
Tabasco,1996,Noviembre,11,14
Tabasco,1996,Diciembre,12,15
Tabasco,1997,Enero,1,9
Tabasco,1997,Febrero,2,16
Tabasco,1997,Marzo,3,15
Tabasco,1997,Abril,4,9
Tabasco,1997,Mayo,5,14
Tabasco,1997,Junio,6,15
Tabasco,1997,Julio,7,14
Tabasco,1997,Agosto,8,13
Tabasco,1997,Septiembre,9,8
Tabasco,1997,Octubre,10,18
Tabasco,1997,Noviembre,11,11
Tabasco,1997,Diciembre,12,16
Tabasco,1998,Enero,1,11
Tabasco,1998,Febrero,2,9
Tabasco,1998,Marzo,3,13
Tabasco,1998,Abril,4,7
Tabasco,1998,Mayo,5,11
Tabasco,1998,Junio,6,14
Tabasco,1998,Julio,7,9
Tabasco,1998,Agosto,8,11
Tabasco,1998,Septiembre,9,11
Tabasco,1998,Octubre,10,14
Tabasco,1998,Noviembre,11,11
Tabasco,1998,Diciembre,12,16
Tabasco,1999,Enero,1,8
Tabasco,1999,Febrero,2,10
Tabasco,1999,Marzo,3,15
Tabasco,1999,Abril,4,13
Tabasco,1999,Mayo,5,15
Tabasco,1999,Junio,6,11
Tabasco,1999,Julio,7,11
Tabasco,1999,Agosto,8,21
Tabasco,1999,Septiembre,9,6
Tabasco,1999,Octubre,10,13
Tabasco,1999,Noviembre,11,10
Tabasco,1999,Diciembre,12,13
Tabasco,2000,Enero,1,10
Tabasco,2000,Febrero,2,11
Tabasco,2000,Marzo,3,7
Tabasco,2000,Abril,4,5
Tabasco,2000,Mayo,5,12
Tabasco,2000,Junio,6,7
Tabasco,2000,Julio,7,7
Tabasco,2000,Agosto,8,2
Tabasco,2000,Septiembre,9,9
Tabasco,2000,Octubre,10,6
Tabasco,2000,Noviembre,11,8
Tabasco,2000,Diciembre,12,8
Tabasco,2001,Enero,1,3
Tabasco,2001,Febrero,2,9
Tabasco,2001,Marzo,3,6
Tabasco,2001,Abril,4,12
Tabasco,2001,Mayo,5,8
Tabasco,2001,Junio,6,5
Tabasco,2001,Julio,7,7
Tabasco,2001,Agosto,8,11
Tabasco,2001,Septiembre,9,14
Tabasco,2001,Octubre,10,9
Tabasco,2001,Noviembre,11,11
Tabasco,2001,Diciembre,12,6
Tabasco,2002,Enero,1,5
Tabasco,2002,Febrero,2,6
Tabasco,2002,Marzo,3,4
Tabasco,2002,Abril,4,13
Tabasco,2002,Mayo,5,9
Tabasco,2002,Junio,6,4
Tabasco,2002,Julio,7,4
Tabasco,2002,Agosto,8,14
Tabasco,2002,Septiembre,9,16
Tabasco,2002,Octubre,10,6
Tabasco,2002,Noviembre,11,10
Tabasco,2002,Diciembre,12,4
Tabasco,2003,Enero,1,10
Tabasco,2003,Febrero,2,7
Tabasco,2003,Marzo,3,9
Tabasco,2003,Abril,4,13
Tabasco,2003,Mayo,5,11
Tabasco,2003,Junio,6,8
Tabasco,2003,Julio,7,10
Tabasco,2003,Agosto,8,10
Tabasco,2003,Septiembre,9,12
Tabasco,2003,Octubre,10,8
Tabasco,2003,Noviembre,11,9
Tabasco,2003,Diciembre,12,9
Tabasco,2004,Enero,1,10
Tabasco,2004,Febrero,2,5
Tabasco,2004,Marzo,3,10
Tabasco,2004,Abril,4,10
Tabasco,2004,Mayo,5,9
Tabasco,2004,Junio,6,6
Tabasco,2004,Julio,7,10
Tabasco,2004,Agosto,8,12
Tabasco,2004,Septiembre,9,11
Tabasco,2004,Octubre,10,8
Tabasco,2004,Noviembre,11,8
Tabasco,2004,Diciembre,12,10
Tabasco,2005,Enero,1,8
Tabasco,2005,Febrero,2,8
Tabasco,2005,Marzo,3,5
Tabasco,2005,Abril,4,5
Tabasco,2005,Mayo,5,11
Tabasco,2005,Junio,6,7
Tabasco,2005,Julio,7,5
Tabasco,2005,Agosto,8,7
Tabasco,2005,Septiembre,9,9
Tabasco,2005,Octubre,10,10
Tabasco,2005,Noviembre,11,13
Tabasco,2005,Diciembre,12,11
Tabasco,2006,Enero,1,8
Tabasco,2006,Febrero,2,10
Tabasco,2006,Marzo,3,6
Tabasco,2006,Abril,4,10
Tabasco,2006,Mayo,5,15
Tabasco,2006,Junio,6,18
Tabasco,2006,Julio,7,10
Tabasco,2006,Agosto,8,7
Tabasco,2006,Septiembre,9,19
Tabasco,2006,Octubre,10,10
Tabasco,2006,Noviembre,11,19
Tabasco,2006,Diciembre,12,8
Tabasco,2007,Enero,1,12
Tabasco,2007,Febrero,2,10
Tabasco,2007,Marzo,3,14
Tabasco,2007,Abril,4,10
Tabasco,2007,Mayo,5,21
Tabasco,2007,Junio,6,13
Tabasco,2007,Julio,7,15
Tabasco,2007,Agosto,8,7
Tabasco,2007,Septiembre,9,10
Tabasco,2007,Octubre,10,11
Tabasco,2007,Noviembre,11,6
Tabasco,2007,Diciembre,12,14
Tabasco,2008,Enero,1,14
Tabasco,2008,Febrero,2,11
Tabasco,2008,Marzo,3,8
Tabasco,2008,Abril,4,9
Tabasco,2008,Mayo,5,10
Tabasco,2008,Junio,6,15
Tabasco,2008,Julio,7,13
Tabasco,2008,Agosto,8,19
Tabasco,2008,Septiembre,9,14
Tabasco,2008,Octubre,10,13
Tabasco,2008,Noviembre,11,8
Tabasco,2008,Diciembre,12,15
Tabasco,2009,Enero,1,10
Tabasco,2009,Febrero,2,19
Tabasco,2009,Marzo,3,8
Tabasco,2009,Abril,4,6
Tabasco,2009,Mayo,5,22
Tabasco,2009,Junio,6,6
Tabasco,2009,Julio,7,19
Tabasco,2009,Agosto,8,19
Tabasco,2009,Septiembre,9,17
Tabasco,2009,Octubre,10,13
Tabasco,2009,Noviembre,11,16
Tabasco,2009,Diciembre,12,15
Tabasco,2010,Enero,1,16
Tabasco,2010,Febrero,2,12
Tabasco,2010,Marzo,3,13
Tabasco,2010,Abril,4,21
Tabasco,2010,Mayo,5,15
Tabasco,2010,Junio,6,14
Tabasco,2010,Julio,7,11
Tabasco,2010,Agosto,8,19
Tabasco,2010,Septiembre,9,13
Tabasco,2010,Octubre,10,15
Tabasco,2010,Noviembre,11,21
Tabasco,2010,Diciembre,12,19
Tabasco,2011,Enero,1,22
Tabasco,2011,Febrero,2,15
Tabasco,2011,Marzo,3,20
Tabasco,2011,Abril,4,21
Tabasco,2011,Mayo,5,25
Tabasco,2011,Junio,6,20
Tabasco,2011,Julio,7,17
Tabasco,2011,Agosto,8,21
Tabasco,2011,Septiembre,9,15
Tabasco,2011,Octubre,10,17
Tabasco,2011,Noviembre,11,18
Tabasco,2011,Diciembre,12,17
Tabasco,2012,Enero,1,18
Tabasco,2012,Febrero,2,9
Tabasco,2012,Marzo,3,17
Tabasco,2012,Abril,4,16
Tabasco,2012,Mayo,5,22
Tabasco,2012,Junio,6,19
Tabasco,2012,Julio,7,19
Tabasco,2012,Agosto,8,17
Tabasco,2012,Septiembre,9,17
Tabasco,2012,Octubre,10,7
Tabasco,2012,Noviembre,11,19
Tabasco,2012,Diciembre,12,15
Tabasco,2013,Enero,1,20
Tabasco,2013,Febrero,2,17
Tabasco,2013,Marzo,3,15
Tabasco,2013,Abril,4,22
Tabasco,2013,Mayo,5,23
Tabasco,2013,Junio,6,14
Tabasco,2013,Julio,7,25
Tabasco,2013,Agosto,8,29
Tabasco,2013,Septiembre,9,23
Tabasco,2013,Octubre,10,22
Tabasco,2013,Noviembre,11,11
Tabasco,2013,Diciembre,12,21
Tabasco,2014,Enero,1,21
Tabasco,2014,Febrero,2,6
Tabasco,2014,Marzo,3,25
Tabasco,2014,Abril,4,25
Tabasco,2014,Mayo,5,12
Tabasco,2014,Junio,6,25
Tabasco,2014,Julio,7,21
Tabasco,2014,Agosto,8,11
Tabasco,2014,Septiembre,9,25
Tabasco,2014,Octubre,10,20
Tabasco,2014,Noviembre,11,20
Tabasco,2014,Diciembre,12,19
Tabasco,2015,Enero,1,23
Tabasco,2015,Febrero,2,31
Tabasco,2015,Marzo,3,24
Tabasco,2015,Abril,4,28
Tabasco,2015,Mayo,5,22
Tabasco,2015,Junio,6,42
Tabasco,2015,Julio,7,48
Tabasco,2015,Agosto,8,34
Tabasco,2015,Septiembre,9,31
Tabasco,2015,Octubre,10,30
Tabasco,2015,Noviembre,11,28
Tabasco,2015,Diciembre,12,27
Tabasco,2016,Enero,1,19
Tabasco,2016,Febrero,2,30
Tabasco,2016,Marzo,3,30
Tabasco,2016,Abril,4,30
Tabasco,2016,Mayo,5,28
Tabasco,2016,Junio,6,26
Tabasco,2016,Julio,7,32
Tabasco,2016,Agosto,8,44
Tabasco,2016,Septiembre,9,37
Tabasco,2016,Octubre,10,35
Tabasco,2016,Noviembre,11,47
Tabasco,2016,Diciembre,12,65
Tabasco,2017,Enero,1,21
Tabasco,2017,Febrero,2,30
Tabasco,2017,Marzo,3,31
Tabasco,2017,Abril,4,30
Tabasco,2017,Mayo,5,49
Tabasco,2017,Junio,6,29
Tabasco,2017,Julio,7,45
Tabasco,2017,Agosto,8,38
Tabasco,2017,Septiembre,9,35
Tabasco,2017,Octubre,10,44
Tabasco,2017,Noviembre,11,42
Tabasco,2017,Diciembre,12,48
Tabasco,2018,Enero,1,37
Tabasco,2018,Febrero,2,43
Tabasco,2018,Marzo,3,26
Tabasco,2018,Abril,4,42
Tabasco,2018,Mayo,5,49
Tabasco,2018,Junio,6,52
Tabasco,2018,Julio,7,81
Tabasco,2018,Agosto,8,46
Tabasco,2018,Septiembre,9,38
Tabasco,2018,Octubre,10,37
Tabasco,2018,Noviembre,11,46
Tabasco,2018,Diciembre,12,62
Tabasco,2019,Enero,1,43
Tabasco,2019,Febrero,2,52
Tabasco,2019,Marzo,3,84
Tabasco,2019,Abril,4,70
Tabasco,2019,Mayo,5,68
Tabasco,2019,Junio,6,46
Tabasco,2019,Julio,7,50
Tabasco,2019,Agosto,8,43
Tabasco,2019,Septiembre,9,60
Tabasco,2019,Octubre,10,60
Tabasco,2019,Noviembre,11,55
Tabasco,2019,Diciembre,12,50
Tabasco,2020,Enero,1,47
Tabasco,2020,Febrero,2,56
Tabasco,2020,Marzo,3,56
Tabasco,2020,Abril,4,29
Tabasco,2020,Mayo,5,33
Tabasco,2020,Junio,6,34
Tabasco,2020,Julio,7,60
Tabasco,2020,Agosto,8,52
Tabasco,2020,Septiembre,9,70
Tabasco,2020,Octubre,10,49
Tabasco,2020,Noviembre,11,42
Tabasco,2020,Diciembre,12,54
Tabasco,2021,Enero,1,28
Tabasco,2021,Febrero,2,51
Tabasco,2021,Marzo,3,33
Tabasco,2021,Abril,4,48
Tabasco,2021,Mayo,5,37
Tabasco,2021,Junio,6,44
Tabasco,2021,Julio,7,37
Tabasco,2021,Agosto,8,37
Tabasco,2021,Septiembre,9,39
Tabasco,2021,Octubre,10,23
Tabasco,2021,Noviembre,11,28
Tabasco,2021,Diciembre,12,34
Tabasco,2022,Enero,1,25
Tabasco,2022,Febrero,2,23
Tabasco,2022,Marzo,3,28
Tabasco,2022,Abril,4,27
Tabasco,2022,Mayo,5,30
Tabasco,2022,Junio,6,31
Tabasco,2022,Julio,7,25
Tabasco,2022,Agosto,8,31
Tabasco,2022,Septiembre,9,31
Tabasco,2022,Octubre,10,20
Tabasco,2022,Noviembre,11,27
Tabasco,2022,Diciembre,12,40
Tabasco,2023,Enero,1,15
Tabasco,2023,Febrero,2,26
Tabasco,2023,Marzo,3,25
Tabasco,2023,Abril,4,30
Tabasco,2023,Mayo,5,20
Tabasco,2023,Junio,6,16
Tabasco,2023,Julio,7,15
Tabasco,2023,Agosto,8,30
Tabasco,2023,Septiembre,9,18
Tabasco,2023,Octubre,10,31
Tabasco,2023,Noviembre,11,19
Tabasco,2023,Diciembre,12,24
Tabasco,2024,Enero,1,16
Tabasco,2024,Febrero,2,42
Tabasco,2024,Marzo,3,56
Tabasco,2024,Abril,4,109
Tabasco,2024,Mayo,5,74
Tabasco,2024,Junio,6,85
Tabasco,2024,Julio,7,55
Tabasco,2024,Agosto,8,68
Tabasco,2024,Septiembre,9,70
Tabasco,2024,Octubre,10,69
Tabasco,2024,Noviembre,11,97
Tabasco,2024,Diciembre,12,95
Tamaulipas,1990,Enero,1,19
Tamaulipas,1990,Febrero,2,20
